Customer Id	Customer Fname	Customer Lname	Customer Segment	Customer City	Customer Country	Customer State	Customer Street	Customer Zipcode
6708	Mary	Costa	Corporate	Virginia Beach	EE. UU.		6161 Hidden Bluff Trace	23455
6872	Mary	Lloyd	Corporate	Azusa	EE. UU.		4776 Crystal River Stead	91702
11170	Mary	Newman	Corporate	Philadelphia	EE. UU.		7518 Noble Parkway	19149
289	Diana	Richards	Corporate	Morristown	EE. UU.	NJ	3593 Easy Embers Field	7960
4707	Victoria	Smith	Corporate	Harvey	EE. UU.		3593 Blue Brook Acres	60426
3085	Richard	Smith	Corporate	Cleveland	EE. UU.		4208 High Promenade	44102
2319	Mary	Holland	Corporate	Jackson	EE. UU.		3601 Rustic Branch Gate	49201
3302	Terry	Smith	Corporate	Salem	EE. UU.		1744 Little Mews	97301
3815	Mary	Sloan	Corporate	Bloomfield	EE. UU.		2589 Iron Pines	7003
10226	Mary	Smith	Corporate	Murfreesboro	EE. UU.		2591 Velvet Log Cape	37130
2456	Joan	Donaldson	Corporate	York	EE. UU.		8323 Heather Cape	17402
4477	Jonathan	Smith	Corporate	Duluth	EE. UU.		5676 Wishing Hill	30096
4427	Edward	Soto	Corporate	Carlisle	EE. UU.		6127 Dewy Goose Downs	17013
3628	Alice	Michael	Corporate	Elgin	EE. UU.		1948 Stony Timber Lookout	60120
3029	Bryan	Smith	Corporate	Winnetka	EE. UU.		3586 Clear Key	91306
11791	Mary	Lee	Corporate	Riverside	EE. UU.		7422 Noble Thicket	92509
5935	Mary	Smith	Corporate	Philadelphia	EE. UU.		3481 Wishing Port	19148
12381	Mary	Olsen	Corporate	Austin	EE. UU.		1208 Cotton Bluff Carrefour	78704
6227	David	Weber	Corporate	New Brunswick	EE. UU.		3803 Dusty Edge	8901
1899	Susan	Smith	Corporate	Norfolk	EE. UU.		7760 Fallen Circuit	23503
11337	Mary	Howell	Corporate	Danbury	EE. UU.		7596 Silent Mews	6810
5941	Douglas	Smith	Corporate	Newark	EE. UU.		1656 Honey Rise Village	43055
8556	Daniel	Pruitt	Corporate	Bronx	EE. UU.		5404 Silent Barn Run	10469
2871	Sharon	Mitchell	Corporate	Marietta	EE. UU.		6081 Burning Grounds	30066
11586	Nancy	Wright	Corporate	New Orleans	EE. UU.		1983 Little Falls	70122
4070	Mary	Steele	Corporate	Bridgeton	EE. UU.		5351 Old Pine Village	8302
6376	Crystal	Rodriguez	Corporate	North Tonawanda	EE. UU.		1991 Indian Horse Range	14120
10591	Deborah	Humphrey	Corporate	Plymouth	EE. UU.		141 Honey Way	2360
242	Mary	Stein	Corporate	Mililani	EE. UU.	HI	5292 Heather Zephyr Forest	96789
7268	Mary	Reed	Corporate	Davis	EE. UU.		556 Velvet Landing	95616
3598	Marilyn	Morris	Corporate	Tucson	EE. UU.		1116 Heather Row	85719
1958	Mary	Ward	Corporate	Lancaster	EE. UU.		9022 Foggy Dell	17601
9307	Mary	Frederick	Corporate	Stone Mountain	EE. UU.		183 Cozy Pond Trail	30083
3995	Kathryn	Gallegos	Corporate	North Las Vegas	EE. UU.		3709 Green Cider Court	89030
3485	Mary	Smith	Corporate	San Bernardino	EE. UU.		8842 Crystal Horse Green	92410
5732	Jacob	Perry	Corporate	Frankfort	EE. UU.		3235 Quiet Arbor	40601
8100	Victoria	Smith	Corporate	Upland	EE. UU.		2122 Clear Rise Common	91786
1475	Mary	Smith	Corporate	Rosemead	EE. UU.		6340 Colonial Branch Park	91770
552	Mary	Harper	Corporate	Los Angeles	EE. UU.		529 Merry Zephyr Heath	90011
7113	Mary	Shepherd	Corporate	North Richland Hills	EE. UU.		5630 Silent Farms	76180
10667	Walter	Prince	Corporate	Methuen	EE. UU.		981 Dewy Cove	1844
10643	Katherine	Delgado	Corporate	Escondido	EE. UU.		7790 Broad Pond Crossing	92025
2571	Zachary	Beasley	Corporate	Mount Pleasant	EE. UU.		7591 Colonial Edge	48858
10643	Katherine	Delgado	Corporate	Escondido	EE. UU.		7790 Broad Pond Crossing	92025
8650	Patricia	Fitzpatrick	Corporate	Buffalo	EE. UU.		7498 Red Willow Subdivision	14221
5674	Ethan	Cross	Corporate	Ewa Beach	EE. UU.		9133 Cotton Robin Vale	96706
10643	Katherine	Delgado	Corporate	Escondido	EE. UU.		7790 Broad Pond Crossing	92025
210	Jonathan	Burns	Corporate	Caguas	Puerto Rico		432 Rocky Link	725
1153	Mary	Sanford	Consumer	Woodbridge	EE. UU.		5700 Golden Pathway	22192
10499	Theresa	Little	Corporate	Princeton	EE. UU.		1865 Bright Dale Walk	8540
7687	Evelyn	Valencia	Home Office	Caguas	Puerto Rico	 PR	9183 Velvet Deer Circuit	725
7576	Frances	Smith	Home Office	Caguas	Puerto Rico		4379 Rocky Diversion	725
11187	Mary	Smith	Consumer	Caguas	Puerto Rico		5387 Clear Inlet	725
9742	Mary	Frost	Home Office	New York	EE. UU.		4208 Jagged Apple Dale	10021
3915	Heather	Smith	Consumer	Caguas	Puerto Rico		7370 Sunny Mountain	725
4316	Kevin	Tran	Corporate	Indianapolis	EE. UU.		6471 Gentle Bank	46226
10582	Mary	Ryan	Consumer	Caguas	Puerto Rico		7353 Indian Anchor Line	725
10893	Lisa	Smith	Corporate	Riverside	EE. UU.		3763 Noble Prairie Heights	92503
8744	Mary	Wells	Consumer	Salinas	EE. UU.		3931 Gentle Ramp	93905
8807	Mary	Terrell	Consumer	Caguas	Puerto Rico		6587 Stony Nectar Pointe	725
11616	Carol	Smith	Home Office	Wyoming	EE. UU.		8219 Wishing Creek Close	49509
711	Barbara	Mccarthy	Corporate	Caguas	Puerto Rico		9456 Dewy Gate	725
6499	Ashley	Peterson	Home Office	Denver	EE. UU.		4895 Lost Swale	80219
8572	Victoria	Smith	Consumer	Caguas	Puerto Rico		7732 Lost Vale	725
7994	Ralph	Smith	Corporate	Caguas	Puerto Rico		1744 Shady Dale	725
8478	Mary	Sweeney	Corporate	Rowland Heights	EE. UU.		1565 Emerald Field	91748
5845	Daniel	Bruce	Home Office	La Mesa	EE. UU.		6032 Jagged Butterfly Canyon	91941
9807	Mary	Lopez	Consumer	Vista	EE. UU.		6229 Clear Oak Lookout	92084
11757	Mary	Boyle	Consumer	Caguas	Puerto Rico		2974 Honey Villas	725
5785	Mary	Frost	Home Office	Caguas	Puerto Rico		5271 Rocky Pathway	725
9129	Judy	Arnold	Corporate	Caguas	Puerto Rico		3836 Stony Point	725
9326	Linda	Hess	Consumer	Portland	EE. UU.		7628 Silent Bluff Street	97206
2641	Betty	Spears	Consumer	Carrollton	EE. UU.		6398 Indian Brook Valley	75006
10245	Mary	Mclaughlin	Corporate	Dallas	EE. UU.		8840 Harvest Towers	75217
1168	Elizabeth	Mccann	Corporate	Edinburg	EE. UU.		9514 Old Branch Highway	78539
12363	Kimberly	Meza	Consumer	Caguas	Puerto Rico		1284 Burning Hickory Square	725
7512	Susan	Smith	Consumer	Caguas	Puerto Rico		9709 Dewy Pointe	725
10291	Ann	Smith	Corporate	Aurora	EE. UU.		9234 Lost Bay	80013
11044	Daniel	Henson	Consumer	Memphis	EE. UU.		9776 Clear Rise	38127
1826	Matthew	Smith	Corporate	Caguas	Puerto Rico		3150 Noble Walk	725
1804	Kathleen	Lee	Corporate	Howell	EE. UU.		1381 Rocky Limits	48843
11551	Lawrence	Harrison	Consumer	Caguas	Puerto Rico		9526 Blue Manor	725
11674	Christina	Daniel	Consumer	Caguas	Puerto Rico		2455 Cotton Limits	725
1718	Mary	Smith	Corporate	Buffalo	EE. UU.	NY	4606 Umber Range	14221
614	Jack	Benson	Corporate	Caguas	Puerto Rico		9181 Colonial Bear Lookout	725
2353	Mary	Smith	Consumer	Dallas	EE. UU.		4560 Rustic View	75240
7735	Mary	Luna	Consumer	Caguas	Puerto Rico		8189 Clear Isle	725
1445	Linda	Ortiz	Consumer	San Diego	EE. UU.		9761 Grand Shadow Extension	92115
6199	Mary	Jacobs	Consumer	Corona	EE. UU.		1866 Velvet Forest Field	11368
6817	Mary	Garrett	Consumer	Zanesville	EE. UU.		6324 Jagged Orchard	43701
